"","iso2Code","Country","Year","Fertility","Population","GDP","Region"
"309","AG","Antigua and Barbuda",1997,2.281,72232,8027.63082511141,"Latin America & Caribbean "
"310","AG","Antigua and Barbuda",1998,2.304,74206,8355.61833591538,"Latin America & Caribbean "
"311","AG","Antigua and Barbuda",1999,2.316,76041,8572.37332938458,"Latin America & Caribbean "
"312","AG","Antigua and Barbuda",2000,2.316,77648,10144.4131381116,"Latin America & Caribbean "
"313","AG","Antigua and Barbuda",2001,2.305,78972,9855.53812128073,"Latin America & Caribbean "
"314","AG","Antigua and Barbuda",2002,2.288,80030,10077.5443493079,"Latin America & Caribbean "
"315","AG","Antigua and Barbuda",2003,2.268,80904,10496.8203536397,"Latin America & Caribbean "
"316","AG","Antigua and Barbuda",2004,2.246,81718,11076.063615527,"Latin America & Caribbean "
"317","AG","Antigua and Barbuda",2005,2.224,82565,12135.5410292779,"Latin America & Caribbean "
"318","AG","Antigua and Barbuda",2006,2.203,83467,13599.908821238,"Latin America & Caribbean "
"319","AG","Antigua and Barbuda",2007,2.183,84397,15276.0681528682,"Latin America & Caribbean "
"320","AG","Antigua and Barbuda",2008,2.164,85349,15786.357704293,"Latin America & Caribbean "
"321","AG","Antigua and Barbuda",2009,2.146,86300,13979.2626153384,"Latin America & Caribbean "
"322","AG","Antigua and Barbuda",2010,2.13,87233,13017.3105149215,"Latin America & Caribbean "
"323","AG","Antigua and Barbuda",2011,2.115,88152,12757.3609934692,"Latin America & Caribbean "
"324","AL","Albania",1984,3.297,3001325,641.130985905004,"Europe & Central Asia "
"325","AL","Albania",1985,3.233,3077930,638.541026159301,"Europe & Central Asia "
"326","AL","Albania",1986,3.177,3162225,687.411558633557,"Europe & Central Asia "
"327","AL","Albania",1987,3.126,3251512,663.268318247019,"Europe & Central Asia "
"328","AL","Albania",1988,3.075,3336434,637.207269797634,"Europe & Central Asia "
"329","AL","Albania",1989,3.023,3404408,685.912203237685,"Europe & Central Asia "
"330","AL","Albania",1990,2.97,3446882,609.717698488083,"Europe & Central Asia "
"331","AL","Albania",1991,2.917,3459763,329.261478045316,"Europe & Central Asia "
"332","AL","Albania",1992,2.867,3446858,205.825877555183,"Europe & Central Asia "
"333","AL","Albania",1993,2.819,3417280,359.370914122738,"Europe & Central Asia "
"334","AL","Albania",1994,2.772,3384367,586.719178474028,"Europe & Central Asia "
"335","AL","Albania",1995,2.723,3357858,722.037368132086,"Europe & Central Asia "
"336","AL","Albania",1996,2.67,3341043,901.879398910357,"Europe & Central Asia "
"337","AL","Albania",1997,2.611,3331317,659.265904088532,"Europe & Central Asia "
"338","AL","Albania",1998,2.543,3325456,820.26207927058,"Europe & Central Asia "
"339","AL","Albania",1999,2.467,3317941,1035.10051969296,"Europe & Central Asia "
"340","AL","Albania",2000,2.383,3304948,1115.49391610218,"Europe & Central Asia "
"341","AL","Albania",2001,2.291,3286084,1244.95303509179,"Europe & Central Asia "
"342","AL","Albania",2002,2.195,3263596,1363.33463319796,"Europe & Central Asia "
"343","AL","Albania",2003,2.097,3239385,1744.87598158281,"Europe & Central Asia "
"344","AL","Albania",2004,2.004,3216197,2320.89233029743,"Europe & Central Asia "
"345","AL","Albania",2005,1.919,3196130,2620.82072396395,"Europe & Central Asia "
"346","AL","Albania",2006,1.849,3179573,2872.26062506829,"Europe & Central Asia "
"347","AL","Albania",2007,1.796,3166222,3380.89419205552,"Europe & Central Asia "
"348","AL","Albania",2008,1.761,3156608,4108.41412392958,"Europe & Central Asia "
"349","AL","Albania",2009,1.744,3151185,3845.72171962427,"Europe & Central Asia "
"350","AL","Albania",2010,1.741,3150143,3764.32634799148,"Europe & Central Asia "
"351","AL","Albania",2011,1.748,3153883,4109.08201173014,"Europe & Central Asia "
"352","AM","Armenia",1990,2.538,3544695,636.680689996499,"Europe & Central Asia "
"353","AM","Armenia",1991,2.482,3511912,589.002948223927,"Europe & Central Asia "
"354","AM","Armenia",1992,2.399,3449497,368.916836793393,"Europe & Central Asia "
"355","AM","Armenia",1993,2.295,3369673,356.507351442189,"Europe & Central Asia "
"356","AM","Armenia",1994,2.176,3289943,399.751202522265,"Europe & Central Asia "
"357","AM","Armenia",1995,2.053,3223173,455.550276086151,"Europe & Central Asia "
"358","AM","Armenia",1996,1.938,3173425,503.231969620213,"Europe & Central Asia "
"359","AM","Armenia",1997,1.838,3137652,522.522072040184,"Europe & Central Asia "
"360","AM","Armenia",1998,1.762,3112958,608.336648730809,"Europe & Central Asia "
"361","AM","Armenia",1999,1.712,3093820,596.505996304047,"Europe & Central Asia "
"362","AM","Armenia",2000,1.688,3076098,621.424826318947,"Europe & Central Asia "
"363","AM","Armenia",2001,1.684,3059960,692.318825533253,"Europe & Central Asia "
"364","AM","Armenia",2002,1.692,3047002,779.89284168496,"Europe & Central Asia "
"365","AM","Armenia",2003,1.704,3036032,924.582154829345,"Europe & Central Asia "
"366","AM","Armenia",2004,1.715,3025652,1182.09735964882,"Europe & Central Asia "
"367","AM","Armenia",2005,1.724,3014917,1625.39690429443,"Europe & Central Asia "
"368","AM","Armenia",2006,1.728,3002911,2126.0895659071,"Europe & Central Asia "
"369","AM","Armenia",2007,1.731,2989882,3079.1440862724,"Europe & Central Asia "
"370","AM","Armenia",2008,1.734,2977488,3916.73042675126,"Europe & Central Asia "
"371","AM","Armenia",2009,1.736,2968154,2913.60061000841,"Europe & Central Asia "
"372","AM","Armenia",2010,1.738,2963496,3124.7842960129,"Europe & Central Asia "
"373","AM","Armenia",2011,1.738,2964120,3420.2657100317,"Europe & Central Asia "
"374","AO","Angola",1985,7.208,9063646,750.72195699464,"Sub-Saharan Africa "
"375","AO","Angola",1986,7.206,9320678,681.908459808887,"Sub-Saharan Africa "
"376","AO","Angola",1987,7.202,9561022,772.210507796565,"Sub-Saharan Africa "
"377","AO","Angola",1988,7.194,9798055,813.960940959841,"Sub-Saharan Africa "
"378","AO","Angola",1989,7.182,10051133,923.5829011715,"Sub-Saharan Africa "
"379","AO","Angola",1990,7.165,10333844,992.872870993658,"Sub-Saharan Africa "
"380","AO","Angola",1991,7.143,10652727,1144.6596373566,"Sub-Saharan Africa "
"381","AO","Angola",1992,7.116,11002758,525.267782110467,"Sub-Saharan Africa "
"382","AO","Angola",1993,7.087,11372156,464.784342594799,"Sub-Saharan Africa "
"383","AO","Angola",1994,7.054,11743432,345.689160150374,"Sub-Saharan Africa "
"384","AO","Angola",1995,7.019,12104952,416.320095816175,"Sub-Saharan Africa "
"385","AO","Angola",1996,6.984,12451945,604.439435406847,"Sub-Saharan Africa "
"386","AO","Angola",1997,6.949,12791388,597.931781354203,"Sub-Saharan Africa "
"387","AO","Angola",1998,6.913,13137542,490.582014859874,"Sub-Saharan Africa "
"388","AO","Angola",1999,6.878,13510616,455.41394581715,"Sub-Saharan Africa "
"389","AO","Angola",2000,6.844,13924930,655.629494626364,"Sub-Saharan Africa "
"390","AO","Angola",2001,6.811,14385283,621.195930088502,"Sub-Saharan Africa "
"391","AO","Angola",2002,6.778,14886574,767.922605606992,"Sub-Saharan Africa "
"392","AO","Angola",2003,6.743,15421075,905.012662425927,"Sub-Saharan Africa "
"393","AO","Angola",2004,6.704,15976715,1237.75305716384,"Sub-Saharan Africa "
"394","AO","Angola",2005,6.657,16544376,1706.54361580787,"Sub-Saharan Africa "
"395","AO","Angola",2006,6.598,17122409,2440.63171610643,"Sub-Saharan Africa "
"396","AO","Angola",2007,6.523,17712824,3412.71899796564,"Sub-Saharan Africa "
"397","AO","Angola",2008,6.434,18314441,4596.26843094315,"Sub-Saharan Africa "
"398","AO","Angola",2009,6.331,18926650,3988.68355727652,"Sub-Saharan Africa "
"399","AO","Angola",2010,6.218,19549124,4218.64912557379,"Sub-Saharan Africa "
"400","AO","Angola",2011,6.099,20180490,5159.23366603997,"Sub-Saharan Africa "
"401","AR","Argentina",1962,3.089,21295290,1148.16961298053,"Latin America & Caribbean "
"402","AR","Argentina",1963,3.078,21630854,844.725024008369,"Latin America & Caribbean "
"403","AR","Argentina",1964,3.068,21963952,1165.78516387942,"Latin America & Caribbean "
"404","AR","Argentina",1965,3.058,22293817,1271.41556636899,"Latin America & Caribbean "
"405","AR","Argentina",1966,3.051,22618887,1265.77734467379,"Latin America & Caribbean "
"406","AR","Argentina",1967,3.048,22941477,1057.32806804985,"Latin America & Caribbean "
"407","AR","Argentina",1968,3.049,23269302,1136.12592453378,"Latin America & Caribbean "
"408","AR","Argentina",1969,3.056,23612675,1323.70790453585,"Latin America & Caribbean "
"409","AR","Argentina",1970,3.073,23978532,1317.1869889513,"Latin America & Caribbean "
"410","AR","Argentina",1971,3.104,24370660,1366.1180737277,"Latin America & Caribbean "
"411","AR","Argentina",1972,3.148,24785830,1401.32489153958,"Latin America & Caribbean "
"412","AR","Argentina",1973,3.203,25215328,2083.81188288541,"Latin America & Caribbean "
"413","AR","Argentina",1974,3.264,25646533,2824.42766599272,"Latin America & Caribbean "
"414","AR","Argentina",1975,3.321,26070443,2011.42143698411,"Latin America & Caribbean "
"415","AR","Argentina",1976,3.366,26483835,1932.10310707553,"Latin America & Caribbean "
"416","AR","Argentina",1977,3.391,26889764,2111.62136272167,"Latin America & Caribbean "
"417","AR","Argentina",1978,3.391,27293093,2128.11608256583,"Latin America & Caribbean "
"418","AR","Argentina",1979,3.368,27701412,2499.95664312636,"Latin America & Caribbean "
"419","AR","Argentina",1980,3.325,28120135,2736.89737769562,"Latin America & Caribbean "
"420","AR","Argentina",1981,3.27,28550123,2755.74442766573,"Latin America & Caribbean "
"421","AR","Argentina",1982,3.213,28989069,2908.25092853875,"Latin America & Caribbean "
"422","AR","Argentina",1983,3.163,29435404,3532.45047283574,"Latin America & Caribbean "
"423","AR","Argentina",1984,3.123,29886564,2646.40665946183,"Latin America & Caribbean "
"424","AR","Argentina",1985,3.093,30340419,2914.15451119049,"Latin America & Caribbean "
"425","AR","Argentina",1986,3.073,30796481,3602.1791828324,"Latin America & Caribbean "
"426","AR","Argentina",1987,3.056,31254574,3554.87780310803,"Latin America & Caribbean "
"427","AR","Argentina",1988,3.037,31713147,3979.63712639717,"Latin America & Caribbean "
"428","AR","Argentina",1989,3.016,32170407,2382.21723574934,"Latin America & Caribbean "
"429","AR","Argentina",1990,2.989,32624874,4332.65638710793,"Latin America & Caribbean "
"430","AR","Argentina",1991,2.956,33075194,5736.02046500778,"Latin America & Caribbean "
"431","AR","Argentina",1992,2.918,33520803,6824.99708518771,"Latin America & Caribbean "
"432","AR","Argentina",1993,2.875,33961947,6971.14224546288,"Latin America & Caribbean "
"433","AR","Argentina",1994,2.827,34399343,7483.86386333018,"Latin America & Caribbean "
"434","AR","Argentina",1995,2.774,34833168,7407.64520757917,"Latin America & Caribbean "
"435","AR","Argentina",1996,2.717,35264070,7717.47985981198,"Latin America & Caribbean "
"436","AR","Argentina",1997,2.657,35690778,8205.4529604258,"Latin America & Caribbean "
"437","AR","Argentina",1998,2.596,36109342,8278.97251630894,"Latin America & Caribbean "
"438","AR","Argentina",1999,2.535,36514558,7764.65649673207,"Latin America & Caribbean "
"439","AR","Argentina",2000,2.477,36903067,7701.35853477978,"Latin America & Caribbean "
"440","AR","Argentina",2001,2.424,37273361,7208.81462769081,"Latin America & Caribbean "
"441","AR","Argentina",2002,2.379,37627545,2711.85076981197,"Latin America & Caribbean "
"442","AR","Argentina",2003,2.34,37970411,3413.10907212233,"Latin America & Caribbean "
"443","AR","Argentina",2004,2.31,38308779,3997.24328750275,"Latin America & Caribbean "
"444","AR","Argentina",2005,2.286,38647854,4740.06702885837,"Latin America & Caribbean "
"445","AR","Argentina",2006,2.268,38988923,5490.43517437,"Latin America & Caribbean "
"446","AR","Argentina",2007,2.254,39331357,6630.0452875089,"Latin America & Caribbean "
"447","AR","Argentina",2008,2.241,39676083,8231.22599714184,"Latin America & Caribbean "
"448","AR","Argentina",2009,2.228,40023641,7674.34239741305,"Latin America & Caribbean "
"449","AR","Argentina",2010,2.215,40374224,9132.95802722239,"Latin America & Caribbean "
"450","AR","Argentina",2011,2.201,40728738,10951.5819264953,"Latin America & Caribbean "
"451","AT","Austria",1960,2.69,7047539,935.460426850415,"Europe & Central Asia "
"452","AT","Austria",1961,2.799,7086299,1031.8150043291,"Europe & Central Asia "
"453","AT","Austria",1962,2.798,7129864,1087.8342434189,"Europe & Central Asia "
"454","AT","Austria",1963,2.811,7175811,1167.00053244585,"Europe & Central Asia "
"455","AT","Austria",1964,2.77,7223801,1269.41258289256,"Europe & Central Asia "
"456","AT","Austria",1965,2.685,7270889,1374.53213986075,"Europe & Central Asia "
"457","AT","Austria",1966,2.662,7322066,1486.96860600566,"Europe & Central Asia "
"458","AT","Austria",1967,2.63,7376998,1569.66718289967,"Europe & Central Asia "
"459","AT","Austria",1968,2.591,7415403,1677.67352804272,"Europe & Central Asia "
"460","AT","Austria",1969,2.496,7441055,1825.38612552124,"Europe & Central Asia "
"461","AT","Austria",1970,2.29,7467086,2037.61667298995,"Europe & Central Asia "
"462","AT","Austria",1971,2.202,7500482,2356.51555832609,"Europe & Central Asia "
"463","AT","Austria",1972,2.102,7544201,2894.00631846862,"Europe & Central Asia "
"464","AT","Austria",1973,1.97,7586115,3850.74801294419,"Europe & Central Asia "
"465","AT","Austria",1974,1.95,7599038,4583.1794303375,"Europe & Central Asia "
"466","AT","Austria",1975,1.82,7578903,5231.31468192568,"Europe & Central Asia "
"467","AT","Austria",1976,1.698,7565525,5620.04520077486,"Europe & Central Asia "
"468","AT","Austria",1977,1.641,7568430,6740.65330381679,"Europe & Central Asia "
"469","AT","Austria",1978,1.621,7562305,8121.16348743528,"Europe & Central Asia "
"470","AT","Austria",1979,1.6,7549425,9693.14124193311,"Europe & Central Asia "
"471","AT","Austria",1980,1.62,7549433,10757.8694612261,"Europe & Central Asia "
"472","AT","Austria",1981,1.67,7568710,9288.82216971822,"Europe & Central Asia "
"473","AT","Austria",1982,1.66,7574140,9313.66251302457,"Europe & Central Asia "
"474","AT","Austria",1983,1.56,7561910,9439.41725668652,"Europe & Central Asia "
"475","AT","Austria",1984,1.53,7561434,8898.68818643313,"Europe & Central Asia "
"476","AT","Austria",1985,1.46,7564985,9077.85990793739,"Europe & Central Asia "
"477","AT","Austria",1986,1.47,7569794,12948.6533088327,"Europe & Central Asia "
"478","AT","Austria",1987,1.42,7574586,16224.3453533743,"Europe & Central Asia "
"479","AT","Austria",1988,1.43,7585317,17398.0109578617,"Europe & Central Asia "
"480","AT","Austria",1989,1.45,7619567,17289.4650220262,"Europe & Central Asia "
"481","AT","Austria",1990,1.45,7677850,21458.2327210484,"Europe & Central Asia "
"482","AT","Austria",1991,1.5,7754891,22180.6553471394,"Europe & Central Asia "
"483","AT","Austria",1992,1.49,7840709,24624.537839889,"Europe & Central Asia "
"484","AT","Austria",1993,1.48,7905633,23834.1070003374,"Europe & Central Asia "
"485","AT","Austria",1994,1.44,7936118,25383.1988078442,"Europe & Central Asia "
"486","AT","Austria",1995,1.4,7948278,30014.2727535818,"Europe & Central Asia "
"487","AT","Austria",1996,1.42,7959017,29485.6082075795,"Europe & Central Asia "
"488","AT","Austria",1997,1.36,7968041,26082.4585078064,"Europe & Central Asia "
"489","AT","Austria",1998,1.37,7976789,26743.7919407516,"Europe & Central Asia "
"490","AT","Austria",1999,1.34,7992324,26563.2095389091,"Europe & Central Asia "
"491","AT","Austria",2000,1.36,8011566,23974.1830690696,"Europe & Central Asia "
"492","AT","Austria",2001,1.33,8042293,23833.8342435144,"Europe & Central Asia "
"493","AT","Austria",2002,1.39,8081957,25679.0943977121,"Europe & Central Asia "
"494","AT","Austria",2003,1.38,8121423,31268.6306973177,"Europe & Central Asia "
"495","AT","Austria",2004,1.42,8171966,35662.211822391,"Europe & Central Asia "
"496","AT","Austria",2005,1.41,8227829,37067.3238286743,"Europe & Central Asia "
